movie_id,title,Budget,Revenue,Popularity,Genres,Primary_Genre,Genre_Count,Director,Production_Companies,Primary_Production_Company,Production_Company_Count,Release_Date,Cast_Count,Lead_Actor,Second_Lead_Actor,Third_Lead_Actor,Male_Cast_Count,Female_Cast_Count,Unknown_Cast_Gender_Count,Cast_Gender_Ratio,Crew_Count,Producer_Count,Writer_Count,Male_Crew_Count,Female_Crew_Count,Unknown_Crew_Gender_Count,Unique_Department_Count,Top_Crew_Department,Cast_Crew_Ratio,Total_People_Involved,Profit,ROI,Revenue_Budget_Ratio,Budget_Category,Financial_Result,Budget_Efficiency,Popularity_Category,Profitability_Category,Popularity_Profitability_Segment,Release_Year,Release_Month,Release_Month_Name,Release_Quarter,Release_Season,Has_Budget_Data,Has_Revenue_Data,Has_Financial_Data,Has_Genre_Data,Has_Company_Data,Has_Release_Data
70875,The Harvest (La Cosecha),56000,0,1.09,Documentary,Documentary,1,U. Roberto Romano,Shine Global,Shine Global,1,29-07-2011 00:00,0,,,,0,0,0,,1,0,0,0,0,1,1,Directing,0,1,,,,Low Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2011,7,July,Q3,Summer,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
75986,Love Letters,550000,5269990,1.4,"Drama, Romance",Drama,2,Amy Holden Jones,"New World Pictures, Millennium Media",New World Pictures,2,01-04-1983 00:00,6,Jamie Lee Curtis,Bonnie Bartlett,Matt Clark,2,4,0,0.5,13,1,1,2,5,6,8,Production,0.46,19,4719990,858.18,9.58,Low Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,1983,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
385636,Juliet and Alfa Romeo,0,0,0.53,"Comedy, Drama",Comedy,2,Blaž Završnik,"Televizija Slovenija, Perfo Production",Televizija Slovenija,2,17-09-2015 00:00,7,Dario Nožić Serini,Jan Gerl Korenc,Špela Colja,0,0,7,,8,2,4,0,0,8,4,Writing,0.88,15,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2015,9,September,Q3,Autumn,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
14438,Fireproof,500000,33473297,2.65,"Drama, Romance",Drama,2,Alex Kendrick,"Samuel Goldwyn Films, Affirm Films, Carmel Entertainment, FortyFour Studios, Provident Films, Sherwood Pictures, Kendrick Brothers",Samuel Goldwyn Films,7,26-09-2008 00:00,15,Kirk Cameron,Erin Bethea,Ken Bevel,5,2,8,2.5,3,0,0,3,0,0,2,Writing,5,18,32973297,6594.66,66.95,Low Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2008,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
211086,Faith Connections,550000,0,0.42,"Documentary, Drama",Documentary,2,Pan Nalin,Jungle Book Studio,Jungle Book Studio,1,21-11-2013 00:00,10,Bhole Baba,Hatha Yogi Baba,Pant Shirt Baba,0,0,10,,14,4,1,1,0,13,6,Production,0.71,24,,,,Low Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2013,11,November,Q4,Autumn,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
23069,Benji,0,0,2.28,"Adventure, Family, Romance",Adventure,3,Joe Camp,Mulberry Square Productions,Mulberry Square Productions,1,17-10-1974 00:00,10,Patsy Garrett,Allen Fiuzat,Cynthia Smith,4,3,3,1.33,1,0,0,1,0,0,1,Directing,10,11,,,,Unknown,Insufficient Financial Data,Unknown,Medium Popularity,Unknown,Medium Popularity - Unknown,1974,10,October,Q4,Autumn,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
83,Open Water,120000,54683487,3.14,"Horror, Thriller",Horror,2,Chris Kentis,"Plunge Pictures LLC, Lions Gate Films, EastGate Films",Plunge Pictures LLC,3,06-08-2004 00:00,6,Blanchard Ryan,Daniel Travis,Saul Stein,3,1,2,3,25,1,0,7,2,16,7,Sound,0.24,31,54563487,45469.57,455.7,Low Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2004,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
89857,High Road,0,0,0.63,Comedy,Comedy,1,Matt Walsh,Northern Lights Films,Northern Lights Films,1,06-03-2012 00:00,16,Kathryn Burns,Lizzy Caplan,Michael Coleman,12,2,2,6,10,3,2,3,0,7,5,Production,1.6,26,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2012,3,March,Q1,Spring,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
30315,Kingdom of the Spiders,500000,17000000,1.37,"Horror, Science Fiction",Horror,2,John 'Bud' Cardos,Arachnid Productions Ltd.,Arachnid Productions Ltd.,1,24-08-1977 00:00,19,William Shatner,Tiffany Bolling,Woody Strode,6,10,3,0.6,20,2,2,5,3,12,8,Production,0.95,39,16500000,3300,34,Low Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,1977,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14358,Mad Hot Ballroom,500000,9400000,1.34,"Documentary, Family",Documentary,2,Marilyn Agrelo,"Nickelodeon Movies, Just One Productions, Paramount Classics",Nickelodeon Movies,3,13-05-2005 00:00,0,,,,0,0,0,,2,0,1,0,2,0,2,Directing,0,2,8900000,1780,18.8,Low Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,2005,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2056,The Station Agent,500000,8701337,4.01,"Drama, Comedy",Drama,2,Tom McCarthy,"Next Wednesday Productions, SenArt Films",Next Wednesday Productions,2,05-12-2003 00:00,15,Peter Dinklage,Patricia Clarkson,Bobby Cannavale,8,6,1,1.33,16,3,0,7,2,7,8,Production,0.94,31,8201337,1640.27,17.4,Low Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2003,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
41144,To Save A Life,500000,3824868,0.88,Drama,Drama,1,Brian Baugh,"New Song Pictures, Outreach Films, Accelerated Entertainment",New Song Pictures,3,05-11-2009 00:00,8,Randy Wayne,Deja Kreutzberg,Joshua Weigel,4,3,1,1.33,1,0,0,1,0,0,1,Directing,8,9,3324868,664.97,7.65,Low Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,2009,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35199,Wordplay,0,0,0.71,Documentary,Documentary,1,Patrick Creadon,"O'Malley Creadon Productions, The Weinstein Company, IFC FIlms",O'Malley Creadon Productions,3,26-06-2006 00:00,9,Will Shortz,Merl Reagle,Tyler Hinman,3,0,6,,3,0,2,2,1,0,2,Writing,3,12,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2006,6,June,Q2,Summer,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
14271,Beyond the Mat,500000,2053648,1.06,Documentary,Documentary,1,Barry W. Blaustein,"Lionsgate, Universal Pictures, Imagine Entertainment, Imagine Documentaries",Lionsgate,4,22-10-1999 00:00,15,Mick Foley,Terry Funk,Vince McMahon,8,1,6,8,5,3,1,5,0,0,3,Production,3,20,1553648,310.73,4.11,Low Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,1999,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
16653,The Singles Ward,0,0,1.05,"Comedy, Drama, Family, Romance",Comedy,4,Kurt Hale,"Halestorm Entertainment, LDS Singles Online",Halestorm Entertainment,2,30-01-2002 00:00,6,Will Swenson,Connie Young,Daryn Tufts,2,1,3,2,2,0,1,2,0,0,2,Directing,3,8,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2002,1,January,Q1,Winter,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
14757,Osama,46000,3910519,1.82,Drama,Drama,1,Siddiq Barmak,"Hubert Bals Fund, NHK, LeBrocquy Fraser Productions, Barmak Film, Makhmalbaf Film House Productions, Swipe Films",Hubert Bals Fund,6,24-03-2004 00:00,4,Marina Golbahari,Arif Herati,Zubaida Sahar,1,2,1,0.5,12,4,1,0,0,12,7,Production,0.33,16,3864519,8401.13,85.01,Low Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,2004,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
84401,Sholem Aleichem: Laughing In The Darkness,500000,845188,0.9,"Documentary, History",Documentary,2,Joseph Dorman,,Unknown,0,24-02-2012 00:00,8,Rachel Dratch,Hillel Halkin,Jason Kravitz,3,1,4,3,2,0,1,0,0,2,2,Directing,4,10,345188,69.04,1.69,Low Budget,Profit,Moderate,Low Popularity,Moderately Profitable,Low Popularity - Moderately Profitable,2012,2,February,Q1,Winter,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
23655,Groove,0,0,1.85,"Drama, Music, Romance",Drama,3,Greg Harrison,Sony Classical,Sony Classical,1,08-06-2000 00:00,24,Hamish Linklater,Denny Kirkwood,Mackenzie Firgens,6,5,13,1.2,2,0,1,2,0,0,2,Directing,12,26,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2000,6,June,Q2,Summer,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
36825,The R.M.,0,0,0.46,"Comedy, Family, Crime",Comedy,3,Kurt Hale,"Halestorm Entertainment, Homecoming Productions Ltd., Hale/Hunter Fireside",Halestorm Entertainment,3,24-01-2003 00:00,1,Kirby Heyborne,,,1,0,0,,1,0,0,1,0,0,1,Directing,1,2,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2003,1,January,Q1,Winter,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
33430,Twin Falls Idaho,0,0,1.1,"Drama, Romance",Drama,2,Michael Polish,"Free Range Films, Fresh Produce Company, Seattle Pacific Investments, Sneak Preview Entertainment",Free Range Films,4,30-07-1999 00:00,7,Mark Polish,Michael Polish,Michele Hicks,4,1,2,4,3,0,1,3,0,0,3,Camera,2.33,10,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,1999,7,July,Q3,Summer,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
12281,Mean Creek,500000,603943,1.3,"Crime, Drama",Crime,2,Jacob Aaron Estes,Whitewater Films,Whitewater Films,1,20-08-2004 00:00,7,Rory Culkin,Scott Mechlowicz,Trevor Morgan,6,1,0,6,13,3,1,4,5,4,7,Production,0.54,20,103943,20.79,1.21,Low Budget,Profit,Moderate,Low Popularity,Moderately Profitable,Low Popularity - Moderately Profitable,2004,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
125052,Hurricane Streets,0,0,0.95,"Romance, Crime, Drama",Romance,3,Morgan J. Freeman,"Posthorn Pictures, Giv'en Films",Posthorn Pictures,2,21-01-1997 00:00,5,Brendan Sexton III,Antoine McLean,Mtume Gant,2,0,3,,2,0,1,2,0,0,2,Directing,2.5,7,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,1997,1,January,Q1,Winter,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
96238,Never Again,0,307576,0.78,"Comedy, Romance",Comedy,2,Eric Schaeffer,Amy Robinson Productions,Amy Robinson Productions,1,11-03-2001 00:00,13,Jeffrey Tambor,Jill Clayburgh,Caroline Aaron,5,4,4,1.25,10,4,1,4,2,4,6,Production,1.3,23,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2001,3,March,Q1,Spring,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
30246,Civil Brand,500000,243347,2.47,"Crime, Drama, Thriller",Crime,3,Neema Barnette,Mandalay Sports Entertainment,Mandalay Sports Entertainment,1,26-05-2002 00:00,7,LisaRaye McCoy,N'Bushe Wright,Monica Calhoun,2,5,0,0.4,1,0,0,0,1,0,1,Directing,7,8,-256653,-51.33,0.49,Low Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,2002,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7301,Lonesome Jim,0,0,0.89,"Comedy, Drama, Romance",Comedy,3,Steve Buscemi,"Plum Pictures, InDigEnt",Plum Pictures,2,16-11-2005 00:00,14,Casey Affleck,Kevin Corrigan,Liv Tyler,7,4,3,1.75,6,3,1,3,2,1,4,Production,2.33,20,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2005,11,November,Q4,Autumn,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
172533,Drinking Buddies,0,343341,1.73,"Romance, Drama, Comedy",Romance,3,Joe Swanberg,"Burn Later Productions, MJW Films",Burn Later Productions,2,23-08-2013 00:00,14,Olivia Wilde,Jake Johnson,Anna Kendrick,4,3,7,1.33,22,5,1,3,3,16,7,Production,0.64,36,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2013,8,August,Q3,Summer,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000,0,0.09,Documentary,Documentary,1,Molly Bernstein,"Kino Lorber, American Masters Pictures",Kino Lorber,2,04-10-2012 00:00,5,Ricky Jay,Dick Cavett,Winston Simon,3,0,2,,13,3,0,1,1,11,6,Production,0.38,18,,,,Low Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2012,10,October,Q4,Autumn,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
346,Seven Samurai,2000000,105000000,10.85,"Action, Drama",Action,2,Akira Kurosawa,TOHO,TOHO,1,26-04-1954 00:00,101,Toshirō Mifune,Takashi Shimura,Yoshio Inaba,15,1,85,15,21,1,3,10,0,11,9,Directing,4.81,122,103000000,5150,52.5,Low Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1954,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
84318,The Other Dream Team,0,133778,1.27,"Documentary, History",Documentary,2,Marius Markevicius,"The Basketball Future Foundation, Sorrento Productions, Berliner 76 Entertainment",The Basketball Future Foundation,3,28-09-2012 00:00,10,Greg Speirs,Jim Lampley,Bill Walton,2,0,8,,10,2,2,2,0,8,7,Writing,1,20,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2012,9,September,Q3,Autumn,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
45145,Johnny Suede,500000,90091,1.04,"Comedy, Romance",Comedy,2,Tom DiCillo,"Starr, Balthazar Productions, Vega Film, Arena Films",Starr,4,18-08-1991 00:00,6,Brad Pitt,Calvin Levels,Catherine Keener,4,2,0,2,16,1,1,4,5,7,8,Production,0.38,22,-409909,-81.98,0.18,Low Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,1991,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
13983,Finishing The Game,500000,52868,0.82,Comedy,Comedy,1,Justin Lin,"Cherry Sky Films, Trailing Johnson Productions, IFC FIlms, The Weinstein Company",Cherry Sky Films,4,21-01-2007 00:00,12,Roger Fan,Sung Kang,Monique Gabriela Curnen,8,3,1,2.67,7,0,1,4,1,2,6,Art,1.71,19,-447132,-89.43,0.11,Low Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,2007,1,January,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
45649,Rubber,500000,98017,4.28,"Comedy, Drama, Fantasy, Horror, Mystery",Comedy,5,Quentin Dupieux,Realitism Films,Realitism Films,1,09-11-2010 00:00,22,Thomas F. Duffy,David Bowe,Stephen Spinella,11,3,8,3.67,13,2,1,0,2,11,8,Production,1.69,35,-401983,-80.4,0.2,Low Budget,Loss,Inefficient,High Popularity,Unprofitable,High Popularity - Unprofitable,2010,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19844,Kiss the Bride,500000,0,4.24,"Drama, Comedy, Romance",Drama,3,C. Jay Cox,"Here! Films, The Shadow Factory",Here! Films,2,23-07-2007 00:00,2,Tori Spelling,Les Williams,,0,1,1,0,1,0,0,1,0,0,1,Directing,2,3,,,,Low Budget,Insufficient Financial Data,Unknown,High Popularity,Unknown,High Popularity - Unknown,2007,7,July,Q3,Summer,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
21801,The Slaughter Rule,0,0,0.94,Drama,Drama,1,Alex Smith,,Unknown,0,11-01-2002 00:00,16,Ryan Gosling,David Morse,Clea DuVall,3,3,10,1,11,0,2,7,0,4,7,Directing,1.45,27,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2002,1,January,Q1,Winter,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
43933,Monsters,500000,5639730,2.26,"Drama, Thriller, Science Fiction",Drama,3,Gareth Edwards,"Vertigo Films, Protagonist Pictures",Vertigo Films,2,18-06-2010 00:00,5,Whitney Able,Scoot McNairy,Annalee Jefferies,2,2,1,1,13,2,1,9,0,4,8,Production,0.38,18,5139730,1027.95,11.28,Low Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2010,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
73511,The Californians,0,0,0.9,"Drama, Comedy",Drama,2,Jonathan Parker,Parker Film Company,Parker Film Company,1,21-10-2005 00:00,10,Noah Wyle,Illeana Douglas,Kate Mara,3,6,1,0.5,23,4,2,7,2,14,9,Production,0.43,33,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2005,10,October,Q4,Autumn,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
43653,The Living Wake,0,0,0.61,Comedy,Comedy,1,Sol Tryon,,Unknown,0,06-06-2007 00:00,6,Jesse Eisenberg,Mike O'Connell,Jim Gaffigan,3,1,2,3,3,0,2,1,0,2,2,Writing,2,9,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2007,6,June,Q2,Summer,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
139715,Detention of the Dead,500000,0,0.46,"Comedy, Horror",Comedy,2,Alex Craig Mann,Gala Films,Gala Films,1,27-04-2012 00:00,12,Jacob Zachar,Alexa Nikolas,Christa Brittany  Allen,2,3,7,0.67,7,2,1,4,1,2,6,Production,1.71,19,,,,Low Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2012,4,April,Q2,Spring,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
45380,Crazy Stone,0,0,4.62,"Action, Comedy",Action,2,Ning Hao,"Beijing Frontline Production 北京前线制作, Warner China Film HG Corporation 中影华纳横店, Concord Creation International 四方原创国际, Focus Films Limited",Beijing Frontline Production 北京前线制作,4,30-06-2006 00:00,12,Guo Tao,Liu Hua,Liu Gang,2,0,10,,5,1,1,2,0,3,5,Directing,2.4,17,,,,Unknown,Insufficient Financial Data,Unknown,High Popularity,Unknown,High Popularity - Unknown,2006,6,June,Q2,Summer,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
30867,Scott Walker: 30 Century Man,0,0,0.64,"Documentary, Music",Documentary,2,Stephen Kijak,"BBC, Missing in Action Films, Verve Pictures, Oscilloscope",BBC,4,27-04-2007 00:00,7,Scott Walker,Damon Albarn,David Bowie,1,0,6,,1,0,0,1,0,0,1,Directing,7,8,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2007,4,April,Q2,Spring,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
81220,Everything Put Together,500000,2823,0.56,"Drama, Romance",Drama,2,Marc Forster,Furst Films,Furst Films,1,02-11-2001 00:00,6,Radha Mitchell,Megan Mullally,Catherine Lloyd Burns,1,4,1,0.25,3,0,0,2,1,0,2,Writing,2,9,-497177,-99.44,0.01,Low Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,2001,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
253626,Good Kill,0,316472,1.34,"Drama, Thriller, War",Drama,3,Andrew Niccol,"Sobini Films, Dune Films, Voltage Pictures, IFC FIlms",Sobini Films,4,09-04-2015 00:00,13,Ethan Hawke,January Jones,Zoë Kravitz,6,3,4,2,39,3,1,7,4,28,11,Costume & Make-Up,0.33,52,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2015,4,April,Q2,Spring,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
294550,The Outrageous Sophie Tucker,0,0,0.23,Documentary,Documentary,1,William Gazecki,Innovative Films,Innovative Films,1,02-05-2014 00:00,0,,,,0,0,0,,1,0,0,0,0,1,1,Directing,0,1,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2014,5,May,Q2,Spring,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
90369,Now Is Good,4500000,2700000,1.98,"Drama, Romance",Drama,2,Ol Parker,"Goldcrest, Blueprint Pictures, Lipsync Productions",Goldcrest,3,19-09-2012 00:00,19,Dakota Fanning,Jeremy Irvine,Kaya Scodelario,8,6,5,1.33,2,0,1,0,0,2,2,Directing,9.5,21,-1800000,-40,0.6,Low Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,2012,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
117942,Girls Gone Dead,500000,0,1.66,"Horror, Comedy",Horror,2,Michael Hoffman Jr.,Spy Global Media,Spy Global Media,1,28-03-2012 00:00,20,Katie Peterson,Shea Stewart,Brandy Whitford,3,2,15,1.5,13,2,2,4,1,8,7,Writing,1.54,33,,,,Low Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2012,3,March,Q1,Spring,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
380097,America Is Still the Place,0,0,1.56,Drama,Drama,1,,Shout! Studios,Shout! Studios,1,10-06-2022 00:00,0,,,,0,0,0,,0,0,0,0,0,0,0,Unknown,0,0,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2022,6,June,Q2,Summer,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
322194,Subconscious,0,0,0.67,"Action, Thriller, Mystery",Action,3,Georgia Hilton,"Underwater Productions, Rainsworth Productions, Hilton Media Management",Underwater Productions,3,10-03-2015 00:00,8,Tim Abell,Naomi Brockwell,Aleisha Force,1,0,7,,8,2,1,0,0,8,5,Production,1,16,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2015,3,March,Q1,Spring,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
98568,Enter Nowhere,500000,0,1.27,"Mystery, Thriller, Science Fiction",Mystery,3,Jack Heller,Caliber Media Company,Caliber Media Company,1,02-02-2015 00:00,7,Katherine Waterston,Scott Eastwood,Sara Paxton,2,2,3,1,15,2,2,7,0,8,6,Production,0.47,22,,,,Low Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2015,2,February,Q1,Winter,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
119657,El Rey de Najayo,500,0,0.7,"Crime, Drama",Crime,2,Fernando Baez Mella,"Entrepreneur Films, Unicornio Films",Entrepreneur Films,2,01-03-2012 00:00,7,Manny Pérez,Luz Garcia,Sergio Carlo,2,0,5,,3,0,2,0,0,3,2,Writing,2.33,10,,,,Low Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2012,3,March,Q1,Spring,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
380733,Fight to the Finish,0,0,0.28,"Romance, Action",Romance,2,Warren Sheppard,"Triple D Productions, CalTex Films",Triple D Productions,2,02-02-2016 00:00,6,Jennifer Hale,Evan Hannemann,Tonya Kay,1,3,2,0.33,1,0,0,0,0,1,1,Directing,6,7,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2016,2,February,Q1,Winter,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
285743,Alleluia! The Devil's Carnival,0,0,0.56,"Horror, Music",Horror,2,Darren Lynn Bousman,"Limb from Limb Pictures, Execution Style Entertainment",Limb from Limb Pictures,2,29-03-2016 00:00,15,Terrance Zdunich,Paul Sorvino,Marc Senter,7,4,4,1.75,7,2,1,2,1,4,4,Production,2.14,22,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2016,3,March,Q1,Spring,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
362765,The Sound and the Shadow,0,0,0.23,"Thriller, Comedy, Mystery",Thriller,3,Justin Paul Miller,Veracity Productions,Veracity Productions,1,19-10-2014 00:00,4,Joseph E. Murray,Alex Anfanger,Rhomeyn Johnson,1,0,3,,3,0,2,0,0,3,2,Writing,1.33,7,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2014,10,October,Q4,Autumn,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
379532,Rodeo Girl,0,0,1.25,Family,Family,1,Joel Paul Reisig,Be Your Own Hollywood,Be Your Own Hollywood,1,05-01-2016 00:00,19,Kevin Sorbo,Sophie Bolen,Derek Brandon,2,5,12,0.4,9,2,2,0,0,9,6,Production,2.11,28,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2016,1,January,Q1,Winter,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
253261,Born to Fly: Elizabeth Streb vs. Gravity,0,0,0.17,Documentary,Documentary,1,Catherine Gund,,Unknown,0,08-03-2014 00:00,6,Elizabeth Streb,Fabio Tavares,Sarah Callan,0,0,6,,7,2,0,2,1,4,4,Camera,0.86,13,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2014,3,March,Q1,Spring,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
297100,The Little Ponderosa Zoo,500000,0,0.49,Family,Family,1,,,Unknown,0,11-09-2014 00:00,0,,,,0,0,0,,0,0,0,0,0,0,0,Unknown,0,0,,,,Low Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2014,9,September,Q3,Autumn,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
15239,The Toxic Avenger,500000,800000,2.45,"Action, Comedy, Horror, Science Fiction",Action,4,Lloyd Kaufman,Troma Entertainment,Troma Entertainment,1,15-05-1984 00:00,26,Mitch Cohen,Andree Maranda,Jennifer Prichard,6,2,18,3,15,2,1,7,0,8,7,Production,1.73,41,300000,60,1.6,Low Budget,Profit,Moderate,Medium Popularity,Moderately Profitable,Medium Popularity - Moderately Profitable,1984,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
